time_min,temp_C,OD600,strain,induction,well,media,pos_selection,neg_selection,operator,repressor,volume_marker,date,run_number
449.3,37.0,0.059000000000000004,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
474.3,37.0,0.062,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
499.3,37.1,0.065,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
524.3,37.0,0.069,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
549.3,37.0,0.07200000000000001,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
574.3,37.0,0.077,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
599.3,37.0,0.08199999999999999,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
624.3,37.0,0.087,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
649.3,37.0,0.09300000000000001,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
674.3,37.1,0.1,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
699.3,37.0,0.107,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
724.3,37.0,0.115,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
749.3,37.0,0.12300000000000001,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
774.3,37.0,0.131,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
799.3,37.0,0.139,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
824.3,37.1,0.147,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
849.3,37.0,0.154,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
874.3,36.9,0.161,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
899.3,37.0,0.166,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
924.3,37.0,0.171,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
949.3,37.0,0.175,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
974.3,37.0,0.179,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
999.3,37.0,0.183,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1024.3,37.1,0.18600000000000003,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1049.3,37.0,0.19,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1074.3,37.0,0.192,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1099.3,37.0,0.19399999999999998,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1124.3,37.0,0.19699999999999998,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1149.3,37.1,0.19899999999999998,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1174.3,37.0,0.201,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1199.3,37.0,0.20199999999999999,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1224.3,37.0,0.204,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1249.3,37.1,0.205,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1274.3,37.0,0.20600000000000002,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1299.3,37.1,0.20800000000000002,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1324.3,37.1,0.21100000000000002,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1349.3,37.1,0.213,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1374.3,37.0,0.21600000000000003,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1399.3,37.0,0.22,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1424.3,37.1,0.225,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1449.3,37.1,0.23,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1474.3,37.0,0.235,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1499.3,37.1,0.24,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1524.3,37.0,0.24600000000000002,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1549.3,37.1,0.251,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1574.3,37.0,0.257,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1599.3,37.1,0.262,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
1624.3,37.0,0.266,O2_R0_ST_mCherry,10_uM_IPTG,C08,M9_0.5%_glucose,0_ugmL_tetracycline,4_%wv_sucrose,O2,0.0,mCherry,20200730,1
24.3,37.0,0.044000000000000004,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
49.3,37.1,0.045,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
74.3,37.1,0.049,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
99.3,37.0,0.054000000000000006,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
124.3,37.0,0.06,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
149.3,37.0,0.06,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
174.3,37.0,0.061,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
199.3,37.1,0.059000000000000004,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
224.3,37.1,0.057,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
249.3,37.1,0.055,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
274.3,37.0,0.053,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
299.3,37.0,0.051,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
324.3,37.0,0.05,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
349.3,37.1,0.049,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
374.3,37.0,0.048,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
399.3,37.1,0.048,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
424.3,37.0,0.048,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
449.3,37.0,0.049,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
474.3,37.0,0.05,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
499.3,37.1,0.051,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
524.3,37.0,0.052000000000000005,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
549.3,37.0,0.053,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
574.3,37.0,0.054000000000000006,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
599.3,37.0,0.055,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
624.3,37.0,0.055999999999999994,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
649.3,37.0,0.057,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
674.3,37.1,0.057999999999999996,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
699.3,37.0,0.059000000000000004,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
724.3,37.0,0.06,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
749.3,37.0,0.062,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
774.3,37.0,0.063,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
799.3,37.0,0.065,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
824.3,37.1,0.066,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
849.3,37.0,0.068,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
874.3,36.9,0.069,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
899.3,37.0,0.071,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
924.3,37.0,0.073,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
949.3,37.0,0.075,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
974.3,37.0,0.077,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
999.3,37.0,0.08,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1024.3,37.1,0.083,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1049.3,37.0,0.087,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1074.3,37.0,0.091,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1099.3,37.0,0.09699999999999999,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1124.3,37.0,0.105,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1149.3,37.1,0.115,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1174.3,37.0,0.127,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1199.3,37.0,0.142,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1224.3,37.0,0.16,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1249.3,37.1,0.18,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1274.3,37.0,0.201,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1299.3,37.1,0.223,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1324.3,37.1,0.244,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1349.3,37.1,0.264,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1374.3,37.0,0.282,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1399.3,37.0,0.3,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1424.3,37.1,0.318,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1449.3,37.1,0.33399999999999996,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1474.3,37.0,0.349,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1499.3,37.1,0.363,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1524.3,37.0,0.377,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1549.3,37.1,0.39,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1574.3,37.0,0.402,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1599.3,37.1,0.41200000000000003,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
1624.3,37.0,0.423,O2_R0_ST_mCherry,10_uM_IPTG,C09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
24.3,37.0,0.042,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
49.3,37.1,0.045,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
74.3,37.1,0.049,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
99.3,37.0,0.054000000000000006,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
124.3,37.0,0.059000000000000004,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
149.3,37.0,0.061,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
174.3,37.0,0.06,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
199.3,37.1,0.059000000000000004,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
224.3,37.1,0.057,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
249.3,37.1,0.055,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
274.3,37.0,0.053,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
299.3,37.0,0.051,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
324.3,37.0,0.05,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
349.3,37.1,0.049,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
374.3,37.0,0.048,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
399.3,37.1,0.048,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
424.3,37.0,0.048,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
449.3,37.0,0.049,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
474.3,37.0,0.05,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
499.3,37.1,0.051,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
524.3,37.0,0.052000000000000005,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
549.3,37.0,0.052000000000000005,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
574.3,37.0,0.053,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
599.3,37.0,0.054000000000000006,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
624.3,37.0,0.055,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
649.3,37.0,0.055999999999999994,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
674.3,37.1,0.057,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
699.3,37.0,0.057999999999999996,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
724.3,37.0,0.059000000000000004,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
749.3,37.0,0.06,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
774.3,37.0,0.061,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
799.3,37.0,0.062,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
824.3,37.1,0.063,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
849.3,37.0,0.064,O2_R0_ST_mCherry,10_uM_IPTG,C10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,0.0,mCherry,20200730,1
