time_min,temp_C,OD600,YFP,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number
558.95,37.0,0.16,39.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
578.95,37.0,0.161,38.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
598.95,37.0,0.162,40.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
618.95,37.0,0.162,43.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
638.95,37.0,0.162,53.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
658.95,37.0,0.16399999999999998,42.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
678.95,37.0,0.162,41.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
698.95,37.0,0.162,44.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
718.95,37.0,0.162,41.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
738.95,37.0,0.162,40.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
758.95,37.0,0.161,42.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
778.95,37.1,0.161,36.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
798.95,37.1,0.161,43.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
818.95,37.1,0.161,46.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
838.95,37.1,0.16,41.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
858.95,37.0,0.16,58.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
878.95,37.0,0.161,37.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
898.95,37.1,0.16,40.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
918.95,37.1,0.16,42.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
938.95,37.0,0.16,41.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
958.95,37.0,0.16,38.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
978.95,37.0,0.16,43.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
998.95,37.0,0.16,49.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1018.95,37.1,0.16,50.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1038.95,37.0,0.16,50.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1058.95,37.0,0.16,45.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1078.95,37.0,0.16,40.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1098.95,37.0,0.16,44.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1118.95,37.0,0.16,49.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1138.95,37.0,0.161,42.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1158.95,37.0,0.16,44.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1178.95,37.0,0.161,46.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1198.95,37.1,0.163,41.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1218.95,37.0,0.162,52.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1238.95,37.0,0.165,45.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1258.95,37.1,0.166,39.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1278.95,37.0,0.168,44.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1298.95,37.0,0.172,41.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1318.95,37.0,0.172,45.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1338.95,37.0,0.174,43.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1358.95,37.1,0.174,42.0,O1_R22_T_CFP,C08,M9_0.5%_glucose,60_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
18.95,37.1,0.081,31.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
38.95,37.0,0.085,35.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
58.95,37.1,0.09,45.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
78.95,37.0,0.095,36.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
98.95,37.0,0.099,39.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
118.95,37.0,0.10300000000000001,41.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
138.95,37.1,0.106,42.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
158.95,37.0,0.11,22.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
178.95,37.0,0.11199999999999999,30.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
198.95,37.0,0.115,36.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
218.95,37.1,0.11699999999999999,35.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
238.95,37.1,0.11900000000000001,34.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
258.95,37.0,0.121,39.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
278.95,37.1,0.122,39.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
298.95,37.0,0.124,39.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
318.95,37.1,0.125,36.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
338.95,37.0,0.126,47.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
358.95,37.0,0.127,36.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
378.95,37.0,0.128,38.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
398.95,37.1,0.129,43.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
418.95,37.1,0.129,33.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
438.95,37.0,0.13,39.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
458.95,37.1,0.131,39.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
478.95,37.0,0.131,37.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
498.95,37.1,0.131,32.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
518.95,37.1,0.131,37.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
538.95,37.0,0.132,45.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
558.95,37.0,0.132,33.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
578.95,37.0,0.132,36.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
598.95,37.0,0.134,35.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
618.95,37.0,0.132,47.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
638.95,37.0,0.132,40.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
658.95,37.0,0.132,39.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
678.95,37.0,0.131,32.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
698.95,37.0,0.131,39.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
718.95,37.0,0.131,39.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
738.95,37.0,0.131,37.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
758.95,37.0,0.131,38.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
778.95,37.1,0.13,40.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
798.95,37.1,0.13,43.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
818.95,37.1,0.13,41.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
838.95,37.1,0.13,40.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
858.95,37.0,0.129,41.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
878.95,37.0,0.129,43.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
898.95,37.1,0.129,36.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
918.95,37.1,0.129,45.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
938.95,37.0,0.128,44.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
958.95,37.0,0.128,37.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
978.95,37.0,0.128,39.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
998.95,37.0,0.127,38.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1018.95,37.1,0.127,36.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1038.95,37.0,0.127,38.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1058.95,37.0,0.127,42.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1078.95,37.0,0.126,40.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1098.95,37.0,0.126,40.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1118.95,37.0,0.125,40.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1138.95,37.0,0.125,44.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1158.95,37.0,0.125,46.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1178.95,37.0,0.124,41.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1198.95,37.1,0.124,37.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1218.95,37.0,0.124,44.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1238.95,37.0,0.124,44.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1258.95,37.1,0.124,41.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1278.95,37.0,0.124,51.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1298.95,37.0,0.124,42.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1318.95,37.0,0.124,50.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1338.95,37.0,0.126,43.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
1358.95,37.1,0.125,46.0,O1_R0_T_CFP,C09,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,0.0,CFP,20200708,1
18.95,37.1,0.109,21.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
38.95,37.0,0.107,28.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
58.95,37.1,0.11,28.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
78.95,37.0,0.113,28.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
98.95,37.0,0.11599999999999999,34.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
118.95,37.0,0.12,32.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
138.95,37.1,0.12300000000000001,31.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
158.95,37.0,0.126,36.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
178.95,37.0,0.128,35.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
198.95,37.0,0.13,41.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
218.95,37.1,0.132,41.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
238.95,37.1,0.133,33.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
258.95,37.0,0.134,41.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
278.95,37.1,0.135,39.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
298.95,37.0,0.136,32.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
318.95,37.1,0.13699999999999998,36.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
338.95,37.0,0.13699999999999998,34.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
358.95,37.0,0.138,31.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
378.95,37.0,0.139,33.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
398.95,37.1,0.139,40.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
418.95,37.1,0.139,36.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
438.95,37.0,0.139,30.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
458.95,37.1,0.14,33.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
478.95,37.0,0.14,35.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
498.95,37.1,0.14,34.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
518.95,37.1,0.14,35.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
538.95,37.0,0.141,47.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
558.95,37.0,0.141,36.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
578.95,37.0,0.145,38.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
598.95,37.0,0.141,35.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
618.95,37.0,0.141,42.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
638.95,37.0,0.141,42.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
658.95,37.0,0.141,36.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
678.95,37.0,0.141,40.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
698.95,37.0,0.142,40.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
718.95,37.0,0.142,35.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
738.95,37.0,0.142,39.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
758.95,37.0,0.142,39.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
778.95,37.1,0.142,46.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
798.95,37.1,0.142,41.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
818.95,37.1,0.141,39.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
838.95,37.1,0.141,49.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
858.95,37.0,0.141,53.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
878.95,37.0,0.141,44.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
898.95,37.1,0.141,44.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
918.95,37.1,0.141,39.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
938.95,37.0,0.141,37.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
958.95,37.0,0.141,40.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
978.95,37.0,0.141,45.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
998.95,37.0,0.142,42.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1018.95,37.1,0.141,40.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1038.95,37.0,0.14400000000000002,38.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1058.95,37.0,0.141,44.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1078.95,37.0,0.141,44.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1098.95,37.0,0.141,42.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1118.95,37.0,0.141,35.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1138.95,37.0,0.141,46.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1158.95,37.0,0.141,47.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1178.95,37.0,0.14,39.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1198.95,37.1,0.14,39.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1218.95,37.0,0.14,40.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1238.95,37.0,0.14,41.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1258.95,37.1,0.14,41.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1278.95,37.0,0.14,40.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1298.95,37.0,0.14,50.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1318.95,37.0,0.139,41.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1338.95,37.0,0.139,34.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
1358.95,37.1,0.139,39.0,O1_R22_T_CFP,C10,M9_0.5%_glucose,90_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
18.95,37.1,0.115,30.0,O1_R22_T_CFP,D03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
38.95,37.0,0.12,35.0,O1_R22_T_CFP,D03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
58.95,37.1,0.135,32.0,O1_R22_T_CFP,D03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
78.95,37.0,0.152,33.0,O1_R22_T_CFP,D03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
98.95,37.0,0.172,34.0,O1_R22_T_CFP,D03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
118.95,37.0,0.195,36.0,O1_R22_T_CFP,D03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
138.95,37.1,0.222,31.0,O1_R22_T_CFP,D03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,22.0,CFP,20200708,1
