time_min,temp_C,OD600,YFP,strain,well,media,neg_selection,pos_selection,operator,repressor,volume_marker,date,run_number
998.3,37.1,0.665,51.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1018.3,37.1,0.6629999999999999,57.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1038.3,37.0,0.659,61.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1058.3,37.0,0.6559999999999999,55.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1078.3,37.0,0.652,57.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1098.3,37.1,0.647,58.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1118.3,37.0,0.645,52.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1138.3,37.1,0.64,66.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1158.3,37.1,0.639,55.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1178.3,37.1,0.635,49.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1198.3,37.0,0.632,62.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1218.3,37.0,0.631,58.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1238.3,37.1,0.629,46.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1258.3,37.0,0.626,56.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1278.3,37.0,0.625,53.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1298.3,37.1,0.624,59.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1318.3,37.0,0.622,56.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1338.3,37.0,0.621,50.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1358.3,37.0,0.619,47.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1378.3,37.0,0.618,50.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1398.3,37.0,0.617,61.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1418.3,37.0,0.615,57.0,none_R0_none_mCherry,B08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,none,0.0,mCherry,20200616,1
18.3,37.1,0.036000000000000004,33.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
38.3,37.1,0.037000000000000005,40.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
58.3,37.0,0.037000000000000005,31.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
78.3,37.1,0.038,33.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
98.3,37.1,0.039,36.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
118.3,37.0,0.04,33.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
138.3,37.0,0.04,33.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
158.3,37.0,0.040999999999999995,28.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
178.3,37.0,0.040999999999999995,29.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
198.3,37.0,0.042,35.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
218.3,37.0,0.042,35.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
238.3,37.0,0.044000000000000004,32.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
258.3,37.1,0.045,34.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
278.3,37.0,0.045,33.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
298.3,37.0,0.046,31.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
318.3,37.0,0.048,34.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
338.3,37.0,0.049,30.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
358.3,37.0,0.049,33.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
378.3,37.0,0.051,32.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
398.3,37.1,0.051,36.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
418.3,37.0,0.052000000000000005,28.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
438.3,37.1,0.053,29.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
458.3,37.1,0.055,30.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
478.3,37.1,0.055999999999999994,29.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
498.3,37.1,0.057999999999999996,30.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
518.3,37.0,0.059000000000000004,36.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
538.3,37.1,0.06,39.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
558.3,37.0,0.062,37.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
578.3,37.1,0.063,36.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
598.3,37.1,0.064,40.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
618.3,37.1,0.065,32.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
638.3,37.0,0.067,35.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
658.3,37.1,0.069,37.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
678.3,37.1,0.071,31.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
698.3,37.1,0.07200000000000001,35.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
718.3,37.1,0.07400000000000001,32.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
738.3,37.0,0.078,35.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
758.3,37.0,0.08,33.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
778.3,37.0,0.083,35.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
798.3,37.1,0.086,30.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
818.3,37.0,0.08900000000000001,33.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
838.3,37.1,0.09300000000000001,36.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
858.3,37.0,0.09699999999999999,37.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
878.3,37.1,0.102,37.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
898.3,37.1,0.106,35.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
918.3,37.1,0.11199999999999999,31.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
938.3,37.0,0.125,35.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
958.3,37.0,0.12300000000000001,30.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
978.3,37.0,0.14800000000000002,37.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
998.3,37.1,0.151,32.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1018.3,37.1,0.16399999999999998,40.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1038.3,37.0,0.175,37.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1058.3,37.0,0.18600000000000003,37.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1078.3,37.0,0.19699999999999998,35.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1098.3,37.1,0.21,36.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1118.3,37.0,0.226,33.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1138.3,37.1,0.242,34.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1158.3,37.1,0.261,35.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1178.3,37.1,0.282,44.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1198.3,37.0,0.301,33.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1218.3,37.0,0.314,35.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1238.3,37.1,0.34600000000000003,34.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1258.3,37.0,0.365,35.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1278.3,37.0,0.377,41.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1298.3,37.1,0.39899999999999997,43.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1318.3,37.0,0.43200000000000005,45.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1338.3,37.0,0.45,49.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1358.3,37.0,0.469,50.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1378.3,37.0,0.486,44.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1398.3,37.0,0.503,43.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1418.3,37.0,0.518,45.0,none_R0_none_mCherry,B09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,none,0.0,mCherry,20200616,1
18.3,37.1,0.036000000000000004,37.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
38.3,37.1,0.037000000000000005,36.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
58.3,37.0,0.037000000000000005,28.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
78.3,37.1,0.037000000000000005,36.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
98.3,37.1,0.038,37.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
118.3,37.0,0.038,34.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
138.3,37.0,0.039,33.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
158.3,37.0,0.04,31.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
178.3,37.0,0.04,31.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
198.3,37.0,0.04,31.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
218.3,37.0,0.040999999999999995,31.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
238.3,37.0,0.042,31.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
258.3,37.1,0.043,33.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
278.3,37.0,0.043,35.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
298.3,37.0,0.044000000000000004,30.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
318.3,37.0,0.044000000000000004,36.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
338.3,37.0,0.045,38.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
358.3,37.0,0.046,31.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
378.3,37.0,0.047,37.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
398.3,37.1,0.048,30.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
418.3,37.0,0.048,36.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
438.3,37.1,0.049,29.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
458.3,37.1,0.049,32.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
478.3,37.1,0.05,36.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
498.3,37.1,0.05,25.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
518.3,37.0,0.052000000000000005,34.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
538.3,37.1,0.053,35.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
558.3,37.0,0.054000000000000006,33.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
578.3,37.1,0.054000000000000006,32.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
598.3,37.1,0.055999999999999994,40.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
618.3,37.1,0.057,29.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
638.3,37.0,0.057999999999999996,30.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
658.3,37.1,0.06,28.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
678.3,37.1,0.061,30.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
698.3,37.1,0.061,41.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
718.3,37.1,0.062,30.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
738.3,37.0,0.064,33.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
758.3,37.0,0.065,31.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
778.3,37.0,0.064,36.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
798.3,37.1,0.064,39.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
818.3,37.0,0.065,33.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
838.3,37.1,0.065,32.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
858.3,37.0,0.064,34.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
878.3,37.1,0.066,29.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
898.3,37.1,0.068,35.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
918.3,37.1,0.064,33.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
938.3,37.0,0.067,30.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
958.3,37.0,0.065,30.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
978.3,37.0,0.067,36.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
998.3,37.1,0.067,34.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1018.3,37.1,0.066,28.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1038.3,37.0,0.073,30.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1058.3,37.0,0.073,40.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1078.3,37.0,0.07400000000000001,31.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1098.3,37.1,0.07400000000000001,37.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1118.3,37.0,0.076,35.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1138.3,37.1,0.076,37.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1158.3,37.1,0.08,33.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1178.3,37.1,0.09,37.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1198.3,37.0,0.094,32.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1218.3,37.0,0.092,38.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
1238.3,37.1,0.094,31.0,none_R0_none_mCherry,B10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,none,0.0,mCherry,20200616,1
